Player,Team,Pos,# of Top 5 Szns,# of Top 12 Szns,# of Top 24 Szns,Draft,Age,Draft Year,Cr.Year,SZN Year,POS RK,PPG POS RK,TEAM POS RK,GMs,Opps,TGT%,EPG,FPOE/G,aDot,Yd/TMAtt / G,PPG (PPR),TD Rate (YD/TD),Dominator (rec),Opportunity Share (% of team - non qb - RuAtt and Tgts),PPR,.5ppr,STD,SIXPT,FFPC,DK,FD,Snaps,Snap%,Tgt,Tgt Shr,Att,% Tm Att,Opps,% Tm Opps,Yards,Att,Comp,Comp%,TD,Int,Yd/Att,Rating,Total,Completed,Conv%,AY/Att,EP,FPOE,PaEP,PaFPOE,ruEP,ruFPOE,reEP,reFPOE,Att,Yards,TD,RUSH TD% (TD/ATT),YPC,% Tm Att,FumL,Tgt,Rec,Yards,TD,TD% (REC/TD,YPR,Yd/Tgt,TGT%,AirYards,AY/Tgt,YAC,RACR,Airyards %,WOPR,AirYAC (AY+YAC),
Chris Lacy,DET,WR,0.00,0.00,0.00,329,23,2018,2,2019,172,176,5,7,10,4.00%,2.31,-1.03,10.60,0.14,1.29,0.00,1.4%,1.4%,9,7.5,6,9,9,9,7.5,128,0.27,10,0.04,0,0,10,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,16.2,-7.2,0,0,0,0,16.2,-7.2,0,0,0,0.00%,NA,0,0,10,3,60,0,0.00%,20,6,0.04,106,10.6,9,0.57,0.05,0.1,115,Chris Lacy2
Chris Moore,BAL,WR,0.00,0.00,0.00,107,26,2016,4,2019,192,203,6,10,6,2.00%,1.21,-0.70,12.20,0.03,0.51,0.00,0.6%,1.0%,5.1,3.6,2.1,5.1,5.1,5.1,3.6,161,0.22,5,0.02,1,0,6,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,12.1,-7,0,0,4.3,-4.3,7.8,-2.7,1,0,0,0.00%,0,0,0,5,3,21,0,0.00%,7,4.2,0.02,61,12.2,10,0.34,0.02,0.04,71,Chris Moore4
Christian Blake,ATL,WR,0.00,0.00,0.00,329,23,2018,2,2019,147,157,5,9,24,6.00%,4.71,-2.48,7.70,0.15,2.23,0.00,1.9%,3.4%,20.1,14.6,9.1,20.1,20.1,20.1,14.6,339,0.48,24,0.06,0,0,24,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,42.4,-22.3,0,0,0,0,42.4,-22.3,0,0,0,0.00%,NA,0,0,24,11,91,0,0.00%,8.3,3.8,0.06,184,7.7,24,0.49,0.06,0.14,208,Christian Blake2
Christian Kirk,ARI,WR,0.00,0.00,0.00,47,23,2018,2,2019,38,32,1,13,118,24.00%,14.12,-1.18,9.80,0.99,12.94,267.33,25.2%,16.5%,168.2,134.2,100.2,168.2,168.2,174.2,134.2,804,0.94,108,0.24,10,0.03,118,0.16,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,183.6,-15.4,0,0,8.2,1.1,175.4,-16.5,10,93,0,0.00%,9.3,0.03,0,108,68,709,3,2.78%,10.4,6.6,0.24,1057,9.8,286,0.67,0.31,0.58,1343,Christian Kirk2
Codey McElroy,TB,WR,0.00,0.00,0.00,329,27,2018,2,2019,199,123,5,1,1,2.00%,1.70,2.30,30.00,0.46,4.00,0.00,0.6%,0.1%,4,3.5,3,4,4,4,3.5,3,0.04,1,0.02,0,0,1,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,1.7,2.3,0,0,0,0,1.7,2.3,0,0,0,0.00%,NA,0,0,1,1,30,0,0.00%,30,30,0.02,30,30,0,1,0.05,0.07,30,Codey McElroy2
Cody Core,NYG,WR,0.00,0.00,0.00,199,25,2016,4,2019,184,208,9,13,5,1.00%,0.62,-0.18,6.40,0.04,0.45,0.00,0.7%,0.8%,5.8,4.3,2.8,5.8,5.8,5.8,4.3,65,0.07,5,0.01,0,0,5,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,8.1,-2.3,0,0,0,0,8.1,-2.3,0,0,0,0.00%,NA,0,0,5,3,28,0,0.00%,9.3,5.6,0.01,32,6.4,3,0.88,0.01,0.02,35,Cody Core4
Cody Hollister,TEN,WR,0.00,0.00,0.00,329,26,2017,3,2019,205,183,7,3,2,3.00%,1.17,-0.07,5.00,0.08,1.10,0.00,0.3%,0.3%,3.3,2.3,1.3,3.3,3.3,3.3,2.3,6,0.03,2,0.03,0,0,2,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,3.5,-0.2,0,0,0,0,3.5,-0.2,0,0,0,0.00%,NA,0,0,2,2,13,0,0.00%,6.5,6.5,0.03,10,5,3,1.3,0.01,0.05,13,Cody Hollister3
Cody Latimer,NYG,WR,0.00,0.00,0.00,56,27,2014,6,2019,93,114,5,15,43,8.00%,4.86,-0.46,11.30,0.33,4.40,150.00,10.7%,6.5%,66,54,42,66,66,66,54,373,0.37,43,0.08,0,0,43,0.05,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,72.9,-6.9,0,0,0,0,72.9,-6.9,0,0,0,0.00%,NA,0,0,43,24,300,2,4.65%,12.5,7,0.08,484,11.3,69,0.62,0.11,0.19,553,Cody Latimer6
Cole Beasley,BUF,WR,0.00,0.00,0.00,329,30,2012,8,2019,34,37,2,15,105,23.00%,11.40,0.92,7.90,0.85,12.32,129.67,37.8%,16.0%,184.8,151.3,117.8,184.8,184.8,190.8,151.3,752,0.73,105,0.23,0,0,105,0.12,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,171,13.8,0,0,0,0,171,13.8,0,0,0,0.00%,NA,0,0,105,67,778,6,5.71%,11.6,7.4,0.23,825,7.9,330,0.94,0.19,0.49,1155,Cole Beasley8
Cooper Kupp,LAR,WR,1.00,1.00,1.00,69,26,2017,3,2019,4,7,1,16,137,22.00%,14.24,2.67,7.20,1.13,16.91,116.60,47.7%,17.9%,270.6,223.6,176.6,270.6,270.6,285.6,223.6,907,0.8,134,0.22,2,0,136,0.13,0,1,0,0,0,0,0,39.6,19,0,0,19,227.9,42.7,0,0,1.1,-0.7,226.8,43.4,2,4,0,0.00%,2,0,0,134,94,1162,10,7.46%,12.4,8.7,0.22,970,7.2,538,1.2,0.2,0.47,1508,Cooper Kupp3
Cordarrelle Patterson,CHI,WR,0.00,0.00,0.00,29,28,2013,7,2019,130,158,6,16,34,3.00%,2.86,-0.63,4.90,0.19,2.23,0.00,2.3%,5.0%,35.6,30.1,24.6,35.6,35.6,35.6,30.1,203,0.19,17,0.03,17,0.04,34,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,45.7,-10.1,0,0,13.1,-2.8,32.8,-13.5,17,103,0,0.00%,6.1,0.04,0,17,11,83,0,0.00%,7.5,4.9,0.03,84,4.9,72,0.99,0.02,0.06,156,Cordarrelle Patterson7
Corey Davis,TEN,WR,0.00,0.00,0.00,5,24,2017,3,2019,64,75,2,15,69,17.00%,7.49,0.18,11.70,0.72,7.67,300.50,18.8%,10.9%,115.1,93.6,72.1,115.1,115.1,115.1,93.6,733,0.76,69,0.17,0,0,69,0.08,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,112.4,2.7,0,0,0,0,112.4,2.7,0,0,0,0.00%,NA,0,0,69,43,601,2,2.90%,14,8.7,0.17,807,11.7,241,0.74,0.22,0.41,1048,Corey Davis3
Courtland Sutton,DEN,WR,0.00,0.00,1.00,40,24,2018,2,2019,19,29,1,16,130,26.00%,13.50,0.43,11.20,1.28,13.93,194.50,58.1%,21.9%,222.8,186.8,150.8,222.8,222.8,228.42,186.42,943,0.92,126,0.26,3,0.01,129,0.14,38,1,1,1,0,0,38,118.8,37,37,1,37,216,6.8,0.4,1.5,2.2,-0.5,213.4,5.8,3,17,0,0.00%,5.7,0.01,0,126,72,1112,6,4.76%,15.4,8.8,0.26,1407,11.2,357,0.79,0.41,0.68,1764,Courtland Sutton2
Curtis Samuel,CAR,WR,0.00,0.00,0.00,40,23,2017,3,2019,36,49,2,16,126,18.00%,11.98,-1.25,14.20,0.74,10.73,108.14,32.7%,17.9%,171.7,144.7,117.7,171.7,171.7,171.7,144.7,970,0.86,107,0.18,19,0.05,126,0.13,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,191.7,-20,0,0,15.2,3.8,176.6,-23.9,19,130,1,5.26%,6.8,0.05,0,107,54,627,6,5.61%,11.6,5.9,0.18,1515,14.2,174,0.41,0.29,0.47,1689,Curtis Samuel3
Cyril Grayson,TB,WR,0.00,0.00,0.00,329,26,2017,3,2019,215,198,9,2,1,1.00%,1.00,-0.35,2.00,0.02,0.65,0.00,0.1%,0.1%,1.3,0.8,0.3,1.3,1.3,1.3,0.8,7,0.06,1,0.01,0,0,1,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,2,-0.7,0,0,0,0,2,-0.7,0,0,0,0.00%,NA,0,0,1,1,3,0,0.00%,3,3,0.01,2,2,1,1.5,0,0.02,3,Cyril Grayson3
D'haquille Williams,BUF,WR,0.00,0.00,0.00,329,26,2016,4,2019,134,66,3,4,19,15.00%,7.20,1.45,0.00,0.68,8.65,166.00,7.4%,2.9%,34.6,28.6,22.6,34.6,34.6,37.6,28.6,179,0.72,19,0.15,0,0,19,0.09,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,28.8,5.8,0,0,0,0,28.8,5.8,0,0,0,0.00%,NA,0,0,19,12,166,1,5.26%,13.8,8.7,0.15,0,0,0,Inf,0,0.23,0,D'haquille Williams4
D.J. Chark,JAC,WR,0.00,0.00,1.00,61,23,2018,2,2019,18,20,1,15,119,22.00%,13.00,2.05,11.40,1.12,15.05,128.50,41.5%,17.7%,225.8,189.3,152.8,225.8,225.8,234.8,189.3,864,0.82,117,0.22,2,0.01,119,0.13,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,195,30.8,0,0,1.6,0.4,193.5,30.3,2,20,0,0.00%,10,0.01,0,117,73,1008,8,6.84%,13.8,8.6,0.22,1333,11.4,345,0.76,0.33,0.56,1678,D.J. Chark2
D.J. Moore,CAR,WR,0.00,0.00,2.00,24,22,2018,2,2019,16,15,1,15,141,24.00%,15.17,0.33,11.00,1.26,15.50,303.75,39.9%,20.1%,232.5,189,145.5,232.5,232.5,243.5,187,925,0.87,135,0.24,6,0.02,141,0.15,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,227.5,5,0,0,5.4,-1.4,222.1,6.4,6,40,0,0.00%,6.7,0.02,1,135,87,1175,4,2.96%,13.5,8.7,0.24,1484,11,396,0.79,0.31,0.58,1880,D.J. Moore2
D.K. Metcalf,SEA,WR,0.00,1.00,1.00,64,22,2019,1,2019,29,43,2,16,102,20.00%,10.74,1.33,13.00,0.91,12.07,130.14,31.6%,13.6%,193.1,164.1,135.1,193.1,193.1,193.1,158.1,940,0.84,100,0.2,2,0,102,0.1,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,171.9,21.2,0,0,1.6,-0.5,170.4,21.6,2,11,0,0.00%,5.5,0,3,100,58,900,7,7.00%,15.5,9,0.2,1296,13,273,0.69,0.27,0.49,1569,D.K. Metcalf1
Da'Mari Scott,NYG,WR,0.00,0.00,0.00,329,24,2018,2,2019,196,189,8,5,4,2.00%,1.02,-0.08,6.30,0.09,0.94,0.00,0.5%,0.6%,4.7,3.7,2.7,4.7,4.7,4.7,3.7,52,0.16,3,0.02,1,0.01,4,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,5.1,-0.4,0,0,0.3,0.2,4.7,-0.5,1,5,0,0.00%,5,0.01,0,3,2,22,0,0.00%,11,7.3,0.02,19,6.3,14,1.16,0.01,0.03,33,Da'Mari Scott2
DaeSean Hamilton,DEN,WR,0.00,0.00,0.00,113,24,2018,2,2019,95,124,3,16,52,11.00%,5.29,-1.31,8.10,0.33,3.98,297.00,13.4%,8.8%,63.7,49.7,35.7,63.7,63.7,63.7,49.7,661,0.64,52,0.11,0,0,52,0.06,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,84.7,-21,0,0,0,0,84.7,-21,0,0,0,0.00%,NA,0,0,52,28,297,1,1.92%,10.6,5.7,0.11,423,8.1,128,0.7,0.12,0.25,551,DaeSean Hamilton2
Damiere Byrd,ARI,WR,0.00,0.00,0.00,329,26,2015,5,2019,89,84,3,11,46,12.00%,6.72,0.00,10.00,0.52,6.72,359.00,11.5%,6.5%,73.9,57.9,41.9,73.9,73.9,72.9,55.9,461,0.63,46,0.12,0,0,46,0.07,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,73.9,0,0,0,0,0,73.9,0,0,0,0,0.00%,NA,0,1,46,32,359,1,2.17%,11.2,7.8,0.12,458,10,150,0.78,0.16,0.3,608,Damiere Byrd5
Damion Ratley,CLE,WR,0.00,0.00,0.00,175,24,2018,2,2019,127,142,4,13,24,6.00%,3.35,-0.42,12.50,0.26,2.92,200.00,7.5%,3.5%,38,32,26,38,38,38,32,267,0.31,24,0.06,0,0,24,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,43.5,-5.5,0,0,0,0,43.5,-5.5,0,0,0,0.00%,NA,0,0,24,12,200,1,4.17%,16.7,8.3,0.06,301,12.5,47,0.66,0.08,0.14,348,Damion Ratley2
Damion Willis,CIN,WR,0.00,0.00,0.00,329,22,2019,1,2019,151,165,5,9,16,5.00%,2.67,-0.76,8.20,0.15,1.91,0.00,2.1%,2.2%,17.2,12.7,8.2,17.2,17.2,17.2,12.7,206,0.34,16,0.05,0,0,16,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,24,-6.8,0,0,0,0,24,-6.8,0,0,0,0.00%,NA,0,0,16,9,82,0,0.00%,9.1,5.1,0.05,132,8.2,25,0.62,0.06,0.11,157,Damion Willis1
Dante Pettis,SF,WR,0.00,0.00,0.00,44,24,2018,2,2019,133,137,5,11,25,7.00%,3.85,-0.69,7.90,0.19,3.15,62.50,5.8%,3.3%,34.7,29.2,23.7,34.7,34.7,34.54,29.04,317,0.4,24,0.07,0,0,24,0.03,16,1,1,1,0,0,16,118.8,-4,-4,1,-4,42.3,-7.6,0.9,-0.1,0,0,41.4,-7.5,0,0,0,0.00%,NA,0,0,24,11,109,2,8.33%,9.9,4.5,0.07,189,7.9,23,0.58,0.09,0.17,212,Dante Pettis2
Darius Jennings,TEN,WR,0.00,0.00,0.00,329,27,2015,5,2019,202,207,8,8,5,2.00%,1.26,-0.80,15.40,0.04,0.46,0.00,0.4%,0.8%,3.7,2.7,1.7,3.7,3.7,3.7,2.7,52,0.1,5,0.02,0,0,5,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,10.1,-6.4,0,0,0,0,10.1,-6.4,0,0,0,0.00%,NA,0,0,5,2,17,0,0.00%,8.5,3.4,0.02,77,15.4,14,0.22,0.04,0.06,91,Darius Jennings5
Darius Slayton,NYG,WR,0.00,0.00,0.00,171,22,2019,1,2019,37,41,3,14,83,17.00%,9.86,2.29,14.00,0.87,12.14,92.50,31.5%,12.5%,170,146,122,170,170,176,146,709,0.75,83,0.17,0,0,83,0.1,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,138,32,0,0,0,0,138,32,0,0,0,0.00%,NA,0,0,83,48,740,8,9.64%,15.4,8.9,0.17,1165,14,205,0.64,0.28,0.44,1370,Darius Slayton1
Darrius Shepherd,GB,WR,0.00,0.00,0.00,329,24,2019,1,2019,216,215,6,6,2,1.00%,0.77,-0.58,4.00,0.00,0.18,0.00,0.0%,0.3%,1.1,0.6,0.1,1.1,1.1,0.1,-1.4,53,0.13,2,0.01,0,0,2,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,4.6,-3.5,0,0,0,0,4.6,-3.5,0,0,0,0.00%,NA,0,1,2,1,1,0,0.00%,1,0.5,0.01,8,4,3,0.12,0,0.02,11,Darrius Shepherd1
Darvin Kidsy,WAS,WR,0.00,0.00,0.00,329,24,2018,2,2019,238,238,7,3,0,0.00%,0.00,0.00,NA,0.00,0.00,0.00,0.0%,0.0%,0,0,0,0,0,0,0,25,0.13,0,0,0,0,0,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,0,0,0,0,0,0,0,0,0,0,0,0.00%,NA,0,0,0,0,0,0,0.00%,NA,NA,0,0,NA,0,NA,0,0,0,Darvin Kidsy2
Davante Adams,GB,WR,2.00,3.00,5.00,53,27,2014,6,2019,23,6,1,12,127,30.00%,17.21,0.68,10.00,1.36,17.89,199.40,34.7%,19.0%,214.7,173.2,131.7,214.7,214.7,228.7,171.2,698,0.84,127,0.3,0,0,127,0.18,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,206.5,8.2,0,0,0,0,206.5,8.2,0,0,0,0.00%,NA,0,1,127,83,997,5,3.94%,12,7.9,0.3,1270,10,388,0.79,0.33,0.68,1658,Davante Adams6
David Moore,SEA,WR,0.00,0.00,0.00,226,24,2017,3,2019,99,114,4,14,37,8.00%,4.32,0.08,14.20,0.37,4.40,163.00,10.0%,4.9%,61.6,53.1,44.6,61.6,61.6,60.6,51.1,318,0.32,34,0.08,3,0.01,37,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,60.5,1.1,0,0,1.5,1,59,0.1,3,25,0,0.00%,8.3,0.01,1,34,17,301,2,5.88%,17.7,8.9,0.08,482,14.2,128,0.62,0.11,0.19,610,David Moore3
Davion Davis,MIN,WR,0.00,0.00,0.00,329,23,2019,1,2019,238,238,8,2,0,0.00%,0.00,0.00,NA,0.00,0.00,0.00,0.0%,0.0%,0,0,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,0,0,0,0,0,0,0,0,0,0,0,0.00%,NA,0,0,0,0,0,0,0.00%,NA,NA,0,0,NA,0,NA,0,0,0,Davion Davis1
De'Anthony Thomas,BAL,WR,0.00,0.00,0.00,124,26,2014,6,2019,209,217,7,14,4,0.00%,0.33,-0.18,-0.50,0.01,0.15,0.00,0.2%,0.7%,2.1,1.6,1.1,2.1,2.1,2.1,1.6,23,0.02,2,0,2,0,4,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,4.6,-2.5,0,0,0.7,-0.2,3.9,-2.3,2,5,0,0.00%,2.5,0,0,2,1,6,0,0.00%,6,3,0,-1,-0.5,3,-6,0,0.01,2,De'Anthony Thomas6
DeAndre Carter,HOU,WR,0.00,0.00,0.00,329,26,2015,5,2019,141,170,6,16,14,3.00%,1.44,0.26,10.80,0.17,1.70,0.00,4.0%,2.1%,27.2,21.7,16.2,27.2,27.2,26.2,19.7,213,0.19,14,0.03,0,0,14,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,23.1,4.1,0,0,0,0,23.1,4.1,0,0,0,0.00%,NA,0,1,14,11,162,0,0.00%,14.7,11.6,0.03,151,10.8,57,1.07,0.03,0.06,208,DeAndre Carter5
DeAndre Hopkins,HOU,WR,5.00,5.00,6.00,27,27,2013,7,2019,5,4,1,15,154,31.00%,16.28,1.63,10.10,1.31,17.91,148.63,41.5%,22.4%,268.6,216.6,164.6,270.6,269.6,284.54,217.54,1000,0.97,150,0.31,2,0,152,0.17,6,2,1,0.5,1,1,3,56.2,9,0,0,4.5,244.2,24.4,0.5,1.8,1.8,0,241.8,22.7,2,18,0,0.00%,9,0,0,150,104,1165,7,4.67%,11.2,7.8,0.31,1515,10.1,397,0.77,0.34,0.7,1912,DeAndre Hopkins7
DeAndrew White,CAR,WR,0.00,0.00,0.00,329,28,2015,5,2019,169,180,6,8,9,3.00%,1.90,-0.76,14.80,0.10,1.14,0.00,1.2%,1.3%,9.1,7.1,5.1,9.1,9.1,9.1,7.1,60,0.1,9,0.03,0,0,9,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,15.2,-6.1,0,0,0,0,15.2,-6.1,0,0,0,0.00%,NA,0,0,9,4,51,0,0.00%,12.8,5.7,0.03,133,14.8,28,0.38,0.05,0.07,161,DeAndrew White5
DeVante Parker,MIA,WR,0.00,1.00,1.00,14,26,2015,5,2019,11,17,1,16,128,21.00%,12.95,2.44,13.90,1.31,15.39,133.56,51.5%,19.8%,246.2,210.2,174.2,246.2,246.2,258.2,210.2,914,0.84,128,0.21,0,0,128,0.13,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,207.2,39,0,0,0,0,207.2,39,0,0,0,0.00%,NA,0,0,128,72,1202,9,7.03%,16.7,9.4,0.21,1783,13.9,268,0.67,0.34,0.55,2051,DeVante Parker5
Dede Westbrook,JAC,WR,0.00,0.00,0.00,110,26,2017,3,2019,44,52,2,15,106,19.00%,11.56,-1.11,6.30,0.75,10.45,229.00,22.5%,15.7%,156.7,123.7,90.7,156.7,156.7,159.7,123.7,757,0.73,101,0.19,5,0.01,106,0.12,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,173.4,-16.7,0,0,2.9,-0.2,170.5,-16.5,5,27,0,0.00%,5.4,0.01,0,101,66,660,3,2.97%,10,6.5,0.19,632,6.3,316,1.04,0.16,0.4,948,Dede Westbrook3
Deebo Samuel,SF,WR,0.00,0.00,0.00,36,23,2019,1,2019,31,33,1,15,95,18.00%,10.35,2.39,7.40,1.05,12.75,160.33,23.3%,13.1%,191.2,162.7,134.2,191.2,191.2,199.2,160.7,728,0.71,81,0.18,14,0.03,95,0.1,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,155.3,35.9,0,0,15.8,18,139.3,25.7,14,159,3,21.43%,11.4,0.03,1,81,57,803,3,3.70%,14.1,9.9,0.18,600,7.4,465,1.34,0.21,0.42,1065,Deebo Samuel1
Demarcus Robinson,KC,WR,0.00,0.00,0.00,126,25,2016,4,2019,69,88,4,16,55,10.00%,5.51,0.80,13.20,0.47,6.31,112.25,16.3%,8.9%,100.9,84.9,68.9,100.9,100.9,103.9,84.9,745,0.7,55,0.1,0,0,55,0.06,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,88.1,12.8,0,0,0,0,88.1,12.8,0,0,0,0.00%,NA,0,0,55,32,449,4,7.27%,14,8.2,0.1,724,13.2,111,0.62,0.15,0.25,835,Demarcus Robinson4
Demaryius Thomas,NYJ,WR,3.00,4.00,6.00,22,32,2010,10,2019,83,73,3,11,59,17.00%,8.47,-0.72,9.50,0.70,7.75,433.00,15.2%,8.7%,85.3,67.3,49.3,85.3,85.3,85.3,67.3,469,0.65,59,0.17,0,0,59,0.1,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,93.2,-7.9,0,0,0,0,93.2,-7.9,0,0,0,0.00%,NA,0,0,59,36,433,1,1.69%,12,7.3,0.17,559,9.5,170,0.77,0.19,0.39,729,Demaryius Thomas10
Deon Cain,PIT,WR,0.00,0.00,0.00,185,23,2018,2,2019,145,171,5,13,20,5.00%,2.43,-0.78,11.60,0.17,1.65,0.00,3.8%,3.1%,21.4,16.9,12.4,21.4,21.4,21.4,16.9,308,0.35,20,0.05,0,0,20,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,31.6,-10.2,0,0,0,0,31.6,-10.2,0,0,0,0.00%,NA,0,0,20,9,124,0,0.00%,13.8,6.2,0.05,231,11.6,18,0.54,0.08,0.13,249,Deon Cain2
Deontay Burnett,PHI,WR,0.00,0.00,0.00,329,22,2018,2,2019,176,83,5,1,4,10.00%,6.50,0.30,19.20,0.72,6.80,0.00,1.2%,0.6%,6.8,5.8,4.8,6.8,6.8,6.8,5.8,15,0.2,4,0.1,0,0,4,0.06,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,6.5,0.3,0,0,0,0,6.5,0.3,0,0,0,0.00%,NA,0,0,4,2,48,0,0.00%,24,12,0.1,77,19.2,6,0.62,0.26,0.33,83,Deontay Burnett2
Deonte Harris,NO,WR,0.00,0.00,0.00,329,22,2019,1,2019,150,178,4,14,10,1.00%,0.89,0.36,-2.20,0.06,1.25,0.00,0.5%,1.6%,17.5,14.5,11.5,17.5,17.5,16.5,12.5,68,0.07,6,0.01,4,0.01,10,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,12.5,5,0,0,3.1,0,9.4,-1,4,31,0,0.00%,7.8,0.01,1,6,6,24,0,0.00%,4,4,0.01,-13,-2.2,37,-1.85,0,0.02,24,Deonte Harris1
Devin Funchess,IND,WR,0.00,0.00,1.00,41,25,2015,5,2019,181,91,4,1,5,19.00%,8.70,-2.50,9.80,0.52,6.20,0.00,0.9%,0.8%,6.2,4.7,3.2,6.2,6.2,6.2,4.7,36,0.57,5,0.19,0,0,5,0.08,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,8.7,-2.5,0,0,0,0,8.7,-2.5,0,0,0,0.00%,NA,0,0,5,3,32,0,0.00%,10.7,6.4,0.19,49,9.8,6,0.65,0.29,0.48,55,Devin Funchess5
Devin Smith,DAL,WR,0.00,0.00,0.00,37,27,2015,5,2019,144,100,4,4,9,7.00%,3.70,1.88,14.30,0.43,5.58,113.00,4.0%,1.2%,22.3,19.8,17.3,22.3,22.3,22.3,19.8,136,0.51,9,0.07,0,0,9,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,14.8,7.5,0,0,0,0,14.8,7.5,0,0,0,0.00%,NA,0,0,9,5,113,1,11.11%,22.6,12.6,0.07,129,14.3,32,0.88,0.11,0.18,161,Devin Smith5
Diontae Johnson,PIT,WR,0.00,0.00,1.00,66,23,2019,1,2019,39,53,1,16,96,19.00%,9.03,1.41,8.80,0.80,10.44,144.20,34.6%,14.7%,167.1,137.6,108.1,167.1,167.1,165.1,133.6,667,0.66,92,0.19,4,0.01,96,0.11,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,144.5,22.6,0,0,3.6,0.5,141.1,15.1,4,41,0,0.00%,10.2,0.01,2,92,59,680,5,5.43%,11.5,7.4,0.19,809,8.8,305,0.84,0.2,0.43,1114,Diontae Johnson1
Diontae Spencer,DEN,WR,0.00,0.00,0.00,329,27,2014,6,2019,167,200,4,16,11,2.00%,0.90,-0.29,6.10,0.04,0.61,0.00,1.0%,1.9%,9.7,6.7,3.7,9.7,9.7,8.7,4.7,71,0.07,8,0.02,3,0.01,11,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,14.4,-4.7,0,0,2.1,-1.5,12.2,-3.1,3,6,0,0.00%,2,0.01,1,8,6,31,0,0.00%,5.2,3.9,0.02,49,6.1,33,0.63,0.01,0.03,82,Diontae Spencer6
Donte Moncrief,CAR,WR,0.00,0.00,0.00,90,26,2014,6,2019,184,194,7,8,15,5.00%,3.31,-2.59,13.50,0.04,0.73,0.00,0.4%,2.1%,5.8,3.8,1.8,5.8,5.8,5.8,3.8,137,0.25,15,0.05,0,0,15,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,26.5,-20.7,0,0,0,0,26.5,-20.7,0,0,0,0.00%,NA,0,0,15,4,18,0,0.00%,4.5,1.2,0.05,202,13.5,3,0.09,0.09,0.14,205,Donte Moncrief6
Dontrelle Inman,IND,WR,0.00,0.00,0.00,329,30,2011,9,2019,139,115,6,7,21,9.00%,4.47,-0.17,13.00,0.42,4.30,0.00,5.3%,3.2%,30.1,24.1,18.1,30.1,30.1,30.1,24.1,194,0.43,21,0.09,0,0,21,0.05,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,31.3,-1.2,0,0,0,0,31.3,-1.2,0,0,0,0.00%,NA,0,0,21,12,181,0,0.00%,15.1,8.6,0.09,274,13,42,0.66,0.13,0.23,316,Dontrelle Inman9
